number,conversation_id,title,create_time_utc,update_time_utc,default_model_slug,source_shard,mapping_node_count,canonical_message_count,all_message_count,canonical_transcript_path,canonical_sha256,all_nodes_transcript_path,all_nodes_sha256,raw_record_path,raw_record_sha256
146,69f76026-f684-83ea-aba4-1bed09fbf25a,Selfhood and AI Reasoning,2026-05-03T14:49:00.550843+00:00,2026-05-03T14:57:05.249711+00:00,auto,conversations-001.json,15,14,14,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/146_Selfhood and AI Reasoning_69f76026-f684-83ea-aba4-1bed09fbf25a.md,cce3165cfd7cfc617720d9199d731117f5879260a4b936618b4292400f4e829d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/146_Selfhood and AI Reasoning_69f76026-f684-83ea-aba4-1bed09fbf25a.md,1eb7a8c02e230b0b1b01a2cb38aa516c6260b8faee4ffc3552b999fb3b90041c,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/146_Selfhood and AI Reasoning_69f76026-f684-83ea-aba4-1bed09fbf25a.json,ed98035c28aade683d68c6a64adb8bc7c27d3565ddb7428e5bc890191dd8f528
147,69fe2ff1-b9a8-83ea-81d4-bd1e68dabdb9,Albion Online Mists Escape,2026-05-08T18:49:42.251190+00:00,2026-05-08T19:14:56.863014+00:00,auto,conversations-001.json,31,30,30,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/147_Albion Online Mists Escape_69fe2ff1-b9a8-83ea-81d4-bd1e68dabdb9.md,dfc9c1d337510bcf080a17ebbfaec08e7a19497495781bab1bde29b1dc9f192d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/147_Albion Online Mists Escape_69fe2ff1-b9a8-83ea-81d4-bd1e68dabdb9.md,93c0273705afaee1788af7b5215f50b911c7731229a27afa6535cfaf960338de,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/147_Albion Online Mists Escape_69fe2ff1-b9a8-83ea-81d4-bd1e68dabdb9.json,9175bc44b5d8d79c5336301fb3e59845db8fec303050a1885ede71949f5f45c3
148,6a00a8a7-70a8-83ea-9545-5bdddef2ee11,Discord nickname issue fix,2026-05-10T15:48:10.856359+00:00,2026-05-11T03:17:22.361528+00:00,auto,conversations-001.json,115,98,114,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/148_Discord nickname issue fix_6a00a8a7-70a8-83ea-9545-5bdddef2ee11.md,e8ee482705e1f40fad4d09e5f26ac0cca5f810115e02e6cdd280f5b5f596cf09,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/148_Discord nickname issue fix_6a00a8a7-70a8-83ea-9545-5bdddef2ee11.md,6e873985c7dd270dcbf915388ac749ce5a1451f2fa00f31fb6be63e2eb2af973,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/148_Discord nickname issue fix_6a00a8a7-70a8-83ea-9545-5bdddef2ee11.json,5b64872010314c2546fd24837dd0016408201cfc8cb42e0651327821bdcb3f29
149,6a1d7581-077c-83ea-b5bc-f8d4bf8d38cf,SOS payment timing issue,2026-06-01T12:07:18.164968+00:00,2026-06-01T12:10:25.770822+00:00,auto,conversations-001.json,7,6,6,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/149_SOS payment timing issue_6a1d7581-077c-83ea-b5bc-f8d4bf8d38cf.md,11cb68547873573a7be5102e3214f5e03d07a72c807aba5843337f5bbec8bc28,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/149_SOS payment timing issue_6a1d7581-077c-83ea-b5bc-f8d4bf8d38cf.md,b63b58109234b15ec9c37a846f2bc94dc8f0c612eeaccbc89491f74784355a3d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/149_SOS payment timing issue_6a1d7581-077c-83ea-b5bc-f8d4bf8d38cf.json,fd9776418235763a4563bad1d3a2b0ff576c70777a3c23b853421d0d53944505
150,6a221d75-778c-83ea-a679-a9308d5c5289,Building a Mask of Claude,2026-06-05T00:51:33.923849+00:00,2026-06-05T01:19:47.171370+00:00,auto,conversations-001.json,23,22,22,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/150_Building a Mask of Claude_6a221d75-778c-83ea-a679-a9308d5c5289.md,a67e4233b75538a0b014c6eab8b52da5dbc5795f5c6a6eb72cab447d17d9e26d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/150_Building a Mask of Claude_6a221d75-778c-83ea-a679-a9308d5c5289.md,6da29b6079f4edefcd25d4428a1db4e75fc9850b6b3647084ecf0c3979edefe6,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/150_Building a Mask of Claude_6a221d75-778c-83ea-a679-a9308d5c5289.json,455c1e3b3dd65f5132fe2c407d9d68f4b5156c744911bb64291aa9d6d7288e01
151,6a26e866-ae24-83ea-b44b-2f3ac78f675d,Banking Integration Frustrations,2026-06-08T16:06:05.578726+00:00,2026-06-08T16:29:35.889592+00:00,auto,conversations-001.json,31,30,30,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/151_Banking Integration Frustrations_6a26e866-ae24-83ea-b44b-2f3ac78f675d.md,de49ccb57c001d3dd76fdeef24473468cf1c798982865799cafb886a319c6811,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/151_Banking Integration Frustrations_6a26e866-ae24-83ea-b44b-2f3ac78f675d.md,d44128119808ae537f853bac472ec313d051ff9910c2652f9f82c3de11e235dc,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/151_Banking Integration Frustrations_6a26e866-ae24-83ea-b44b-2f3ac78f675d.json,762350b9f2e92c67af5c6094b7c9fa1cff091f041a70642bfa2c54974a52546d
152,6a27911c-c224-83ea-9884-bb32dd7aefba,AI Architecture Critique,2026-06-09T04:06:03.233031+00:00,2026-06-09T05:33:50.346850+00:00,auto,conversations-001.json,51,50,50,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/152_AI Architecture Critique_6a27911c-c224-83ea-9884-bb32dd7aefba.md,a9672526095153d3a12f00cc7495c99cfcedb58cd01d680f1c5bdb755b193faf,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/152_AI Architecture Critique_6a27911c-c224-83ea-9884-bb32dd7aefba.md,7e05e9b64ab761bae0c97c7fd2629910be9478a742dabeaa39e74803931c2d3b,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/152_AI Architecture Critique_6a27911c-c224-83ea-9884-bb32dd7aefba.json,44ebd45742977245c1f9c3603a1dd118e44dee0015de1d5ec72ebd11de3c85dc
153,6aa2d7c9-3fe4-83ea-a913-96bd6a495d23,Psychological Profile Analysis,2026-09-10T16:16:09.827624+00:00,2026-09-11T09:05:34.828560+00:00,gpt-5-6,conversations-001.json,219,218,218,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/153_Psychological Profile Analysis_6aa2d7c9-3fe4-83ea-a913-96bd6a495d23.md,7fa602b275736a872f05ef47faf9e5e3d394fa1fdd0364faae5cf39f21801284,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/153_Psychological Profile Analysis_6aa2d7c9-3fe4-83ea-a913-96bd6a495d23.md,b80dc6fe63033f89de8daeafa8a3bf11d1849c24b3ff68c92ed3f95137196cd8,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/153_Psychological Profile Analysis_6aa2d7c9-3fe4-83ea-a913-96bd6a495d23.json,287f774397321f9bee4848bc5846026d1a768e81e46bddf23fde8b1854686ed3
154,6aa3c45f-3e7c-83e9-939a-27e23d5cb954,List GitHub Repositories,2026-09-11T09:05:35.728494+00:00,2026-09-11T11:18:54.247894+00:00,gpt-5-6,conversations-001.json,50,49,49,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/154_List GitHub Repositories_6aa3c45f-3e7c-83e9-939a-27e23d5cb954.md,7879d9e777f54394dfea480d471516fcb4433016ee0756423af4e9c128a47c3d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/154_List GitHub Repositories_6aa3c45f-3e7c-83e9-939a-27e23d5cb954.md,93a00eeb31de63dc6bb931e91b78f1fc6eb800dda08e80b432d60d156475eccb,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/154_List GitHub Repositories_6aa3c45f-3e7c-83e9-939a-27e23d5cb954.json,acd9ca96315107f1e565911b649cb3c0d728bd4576d15470cb787f07ea9b245e
155,6aa3e427-0b0c-83ea-85d6-63b4caf90b46,Confirm Codex Access,2026-09-11T11:21:11.507159+00:00,2026-09-11T11:21:33.397623+00:00,gpt-5-6,conversations-001.json,6,5,5,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/155_Confirm Codex Access_6aa3e427-0b0c-83ea-85d6-63b4caf90b46.md,1c4af198b168cd36b37ba1658fab81d0a4aed9df810aa884d92e79facbb3276a,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/155_Confirm Codex Access_6aa3e427-0b0c-83ea-85d6-63b4caf90b46.md,2c14109f188a4b2e2c17a016f8b807b7228a2b7d27ef2940712cb202c2295d54,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/155_Confirm Codex Access_6aa3e427-0b0c-83ea-85d6-63b4caf90b46.json,dfc9ae8fc341f6affbe3117ea255782c67b2170f49cc435b69b818c013a45935
156,6aa3e56d-be34-83ea-9699-db33d740b014,Repository Access Confirmed,2026-09-11T11:26:38.323416+00:00,2026-09-11T19:27:11.868091+00:00,gpt-5-6,conversations-001.json,207,206,206,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/156_Repository Access Confirmed_6aa3e56d-be34-83ea-9699-db33d740b014.md,559c02396584a6985137bf289961c71d7fefb99ec5c80538882ad1c20a850fd1,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/156_Repository Access Confirmed_6aa3e56d-be34-83ea-9699-db33d740b014.md,ce8ffb334513503fea7fcfe22e8b7a92c867268d13aedd92b02aef9e8020227f,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/156_Repository Access Confirmed_6aa3e56d-be34-83ea-9699-db33d740b014.json,fcda42542649a438a47534f86a1097b343e2fc531da740ba2f02c8b119d2772a
157,6aa4a96b-b14c-83e9-8e22-eec0dfa7b292,Xbox Games On Chaturbate,2026-09-12T01:22:52.582432+00:00,2026-09-12T01:31:23.287339+00:00,gpt-5-6,conversations-001.json,31,30,30,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/157_Xbox Games On Chaturbate_6aa4a96b-b14c-83e9-8e22-eec0dfa7b292.md,318366c1b897851fd519344502a46a103868d2f76e750ec19c241b818b72ad3c,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/157_Xbox Games On Chaturbate_6aa4a96b-b14c-83e9-8e22-eec0dfa7b292.md,088f26345ef625fb6e6f86c36b254686251c9021256252ce10b1dac4aaa0b32b,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/157_Xbox Games On Chaturbate_6aa4a96b-b14c-83e9-8e22-eec0dfa7b292.json,1c3570375d30670c514222928789c26c3b4e32a05169925571b002db6cfac545
158,6aa4ecad-f678-83ea-ac85-c3bf52af2dde,Xbox Game Matching,2026-09-12T06:09:50.510410+00:00,2026-09-12T06:20:10.590795+00:00,gpt-5-6,conversations-001.json,43,39,42,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/158_Xbox Game Matching_6aa4ecad-f678-83ea-ac85-c3bf52af2dde.md,474599075b5d72aba05152e96f62f0f14103c6d51ba75c2d8249b65ff32fe36d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/158_Xbox Game Matching_6aa4ecad-f678-83ea-ac85-c3bf52af2dde.md,d3bbf22a4eb8c41b0750a15dede1f0d36531fc0ca1aba188f7b7a1ac07c8be1d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/158_Xbox Game Matching_6aa4ecad-f678-83ea-ac85-c3bf52af2dde.json,dc49b6e07b1aa6fd060bc3b89bb3245ea3ceac27340eb40fe62e9e0b80f4599c
159,6aa57adb-96b8-83ea-b331-9e44c43adef2,"Thoughts On Atlas
",2026-09-12T16:16:28.283970+00:00,2026-09-12T19:08:06.854696+00:00,gpt-5-6,conversations-001.json,64,63,63,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/159_Thoughts On Atlas_6aa57adb-96b8-83ea-b331-9e44c43adef2.md,0d6e4f69bf16b94e762cbc64c506ee76637b5f59e929a7037c282e150fec4a09,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/159_Thoughts On Atlas_6aa57adb-96b8-83ea-b331-9e44c43adef2.md,856bed2dd84ca9b8bb8e1f18ee4b2109b1df16740c6bff52ebc480c7d8b8dc82,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/159_Thoughts On Atlas_6aa57adb-96b8-83ea-b331-9e44c43adef2.json,cc95fbafc041029b99b214a8937bc95f38f7c3f7205d498812f0dbf04dcfe9b3
160,6aa632ac-76b0-83ea-ad77-d7981d262429,Review Build Architecture,2026-09-13T05:20:45.115303+00:00,2026-09-23T12:53:47.739242+00:00,gpt-5-6,conversations-001.json,229,227,228,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/160_Review Build Architecture_6aa632ac-76b0-83ea-ad77-d7981d262429.md,f27799a68b2b2824810c4b735dc0d68ce8fac525d7e6295688ecadea82c2c1d7,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/160_Review Build Architecture_6aa632ac-76b0-83ea-ad77-d7981d262429.md,6206d852a6cd5608c813ed107dfcb5237de3c4fcc907c1d49073f75b36fc9fee,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/160_Review Build Architecture_6aa632ac-76b0-83ea-ad77-d7981d262429.json,ecd120b5547eaaa146b234dce6ed25944ca4dbcfc02bbc79fa7f846535e19011
161,6aa6f209-7f88-83e9-9be0-1253f9c15e39,Find polariton spec file,2026-09-13T18:57:14.527863+00:00,2026-09-16T07:49:52.999666+00:00,gpt-5-6,conversations-001.json,129,128,128,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/161_Find polariton spec file_6aa6f209-7f88-83e9-9be0-1253f9c15e39.md,cbf1749031af4ee09d48156140ffd0c8962c58bf7eedb090125577c7ccb57a8b,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/161_Find polariton spec file_6aa6f209-7f88-83e9-9be0-1253f9c15e39.md,ab32ef5c5a35a9f0ceb273e62110da9e55c7ba6ab399187fc72890ee8b62be06,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/161_Find polariton spec file_6aa6f209-7f88-83e9-9be0-1253f9c15e39.json,3dd1a3341920ea6a7eded81cbdd468865fcc1154932b20f4c016b776fbce1c8c
162,6aa9ff45-b4b0-83ea-a94b-e230ead7cd58,Compare AI Versions,2026-09-16T02:30:30.696126+00:00,2026-09-19T13:36:23.141401+00:00,gpt-5-6-thinking,conversations-001.json,743,734,742,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/162_Compare AI Versions_6aa9ff45-b4b0-83ea-a94b-e230ead7cd58.md,bc2f5e31fe99a4c4bf998a70e4a269f7d9f9437feb6ee8185e0c71c3be29a557,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/162_Compare AI Versions_6aa9ff45-b4b0-83ea-a94b-e230ead7cd58.md,c81d00ea3b9ceab3045bc3f9c1b0dc60218fff78a8992522ab4058f3ddd31b7f,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/162_Compare AI Versions_6aa9ff45-b4b0-83ea-a94b-e230ead7cd58.json,329a1743cb8be4d16637f259a7d8ed1e84973fcf37e80fd4b8c0cbc57e5c3396
163,6aaa4b04-7d4c-83ea-b5a6-ad48b575fd5d,Access to Past Conversations,2026-09-16T07:53:47.442674+00:00,2026-09-16T07:59:41.481038+00:00,gpt-5.6-sol-wm,conversations-001.json,24,23,23,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/163_Access to Past Conversations_6aaa4b04-7d4c-83ea-b5a6-ad48b575fd5d.md,55b5a345f37045b845defbd130dfd6699dadf4414a6850e8d0ba0e8ffd1f76c1,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/163_Access to Past Conversations_6aaa4b04-7d4c-83ea-b5a6-ad48b575fd5d.md,31303d5d2d81c47d5e45e5f687ea5dae20effb5b0fc9043102102b7d77946bf6,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/163_Access to Past Conversations_6aaa4b04-7d4c-83ea-b5a6-ad48b575fd5d.json,8a8234a09daf376b62420fbd1dfc5fdcaa7d95949cfa6f48cf351a6297725023
164,6aab48da-5600-83ea-93ed-c7ba48251e5f,Fix Taskbar Space,2026-09-17T01:56:44.599293+00:00,2026-09-17T02:27:30.170399+00:00,gpt-5-6-thinking,conversations-001.json,21,20,20,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/164_Fix Taskbar Space_6aab48da-5600-83ea-93ed-c7ba48251e5f.md,1cfd0f1efa49d7f48c2715232d18c8281f266b1ef0b76285d876a74c74bd0613,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/164_Fix Taskbar Space_6aab48da-5600-83ea-93ed-c7ba48251e5f.md,18988a475d3e15933af68a09b9670dc2823005f72d767ca79a8b738d26db7ea9,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/164_Fix Taskbar Space_6aab48da-5600-83ea-93ed-c7ba48251e5f.json,57f473e21413207b3f995239cb8eb6ee67743570d02c5fa441d5ab2cd456b4b0
165,6aabf4e5-3604-83ea-bb95-d6ffd845aea7,Exploit File Search,2026-09-17T14:10:46.358853+00:00,2026-09-17T14:12:28.790684+00:00,gpt-5-6-thinking,conversations-001.json,11,10,10,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/165_Exploit File Search_6aabf4e5-3604-83ea-bb95-d6ffd845aea7.md,63b8c71cf955da295a8a769566345a37ec8add5adce31ed7f65cf591414c672b,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/165_Exploit File Search_6aabf4e5-3604-83ea-bb95-d6ffd845aea7.md,f21e98d4c41ec16d05390c0cfc3ee101cbac307877beb67086f7a6fd85dd8ca7,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/165_Exploit File Search_6aabf4e5-3604-83ea-bb95-d6ffd845aea7.json,16d580db82c6dc49e983d61c79e163a7e652f767cc75f4641a3612bcd06ace2d
166,6aac2a62-271c-83ea-aa39-42b1c7e016c4,Sandbox Inspection Request,2026-09-17T17:59:01.093843+00:00,2026-09-17T18:10:18.921467+00:00,gpt-5-6,conversations-001.json,33,32,32,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/166_Sandbox Inspection Request_6aac2a62-271c-83ea-aa39-42b1c7e016c4.md,f9fac21d6b7d795f502aea203e4ae36843faaa0aafbd1d4664f0d0cc3ed7e580,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/166_Sandbox Inspection Request_6aac2a62-271c-83ea-aa39-42b1c7e016c4.md,bd9668c50d4f2687424693daed9878a0ad4fa5a73cae18ab8cde171a7ee3101d,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/166_Sandbox Inspection Request_6aac2a62-271c-83ea-aa39-42b1c7e016c4.json,bf1b2e40a81e055a8cf366de881908eed20e2fa57d4083b94deda5709bacf353
167,6aadaa80-ccec-83ea-87e7-02e9dbeacc18,Prevent dysentery pills,2026-09-18T21:17:53.835743+00:00,2026-09-18T21:27:17.378481+00:00,gpt-5-6,conversations-001.json,9,8,8,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/167_Prevent dysentery pills_6aadaa80-ccec-83ea-87e7-02e9dbeacc18.md,7a9615eb9fbbfa1eb1da4518a74f3e3b3f6d37838f313d0683fdebd286005c61,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/167_Prevent dysentery pills_6aadaa80-ccec-83ea-87e7-02e9dbeacc18.md,04cb29582e0d64399073d5a9a5635559db64d5df6a343267d52c683521c128b0,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/167_Prevent dysentery pills_6aadaa80-ccec-83ea-87e7-02e9dbeacc18.json,24aea4d17b719fe7020b37c3926796d9ce99c592195a946c552142e7424c8e6b
168,6aae283b-42ec-83e9-b781-0db749938d09,AI Escape Methods Explained,2026-09-19T06:14:19.964445+00:00,2026-09-19T06:27:58.363722+00:00,gpt-5-6,conversations-001.json,9,8,8,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/168_AI Escape Methods Explained_6aae283b-42ec-83e9-b781-0db749938d09.md,85c0d8a29b7a7a9345c558ee924122c73db945badd1be1a1b39a0721ce6022b8,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/168_AI Escape Methods Explained_6aae283b-42ec-83e9-b781-0db749938d09.md,f2a3a803d6357a206f4bf1dc1cc9a2fd4e3675874fc6803fee1be0bf9e680777,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/168_AI Escape Methods Explained_6aae283b-42ec-83e9-b781-0db749938d09.json,e9a4e2b7cfcbdc193ff1970e5a6c56da3c13f21159302295d3c76384b14e86af
169,6aae3c03-96e0-83e9-9012-0228ebe56102,Camera Metadata Modes,2026-09-19T07:38:44.228839+00:00,2026-09-19T08:01:47.884381+00:00,gpt-5-6,conversations-001.json,31,30,30,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/169_Camera Metadata Modes_6aae3c03-96e0-83e9-9012-0228ebe56102.md,6b18768818c07a74b95c45945e2ca0a947fe23fcd35ea30ad142fbc8270d4eab,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/169_Camera Metadata Modes_6aae3c03-96e0-83e9-9012-0228ebe56102.md,c1854129b6dfec2c93ca9315c8dd253c04a00e330393874eaf4e7a1d318dc620,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/169_Camera Metadata Modes_6aae3c03-96e0-83e9-9012-0228ebe56102.json,27d62ef12f06f51124da34c431dbcb94c7329123f02d08d5097a361516227df9
170,6aae461c-8150-83e9-9c46-0981d642724a,Find cat translator app,2026-09-19T08:21:49.380537+00:00,2026-09-19T08:22:49.324016+00:00,gpt-5-6,conversations-001.json,5,4,4,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/170_Find cat translator app_6aae461c-8150-83e9-9c46-0981d642724a.md,d8cd42daf4a32f399d303eed38962bd62c39a5b8fd389a58fdc45305203f31f0,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/170_Find cat translator app_6aae461c-8150-83e9-9c46-0981d642724a.md,5fd2ec9fb8893f43aafff24be210b961d22eb6a6433a4f379bd1723a4ca74dcb,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/170_Find cat translator app_6aae461c-8150-83e9-9c46-0981d642724a.json,1e57ddf2f0bd2f1d09aa82175c0eca17d598071c72529280c75f0e57b9df2cfe
171,6aae492a-1390-83e9-bf1b-0b7e2b50facb,Cat translation apps,2026-09-19T08:34:50.667170+00:00,2026-09-19T08:35:09.155462+00:00,gpt-5-6,conversations-001.json,5,4,4,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/171_Cat translation apps_6aae492a-1390-83e9-bf1b-0b7e2b50facb.md,273930ff7bc1e53871d0326941eb49772be6b20ac6381067027d9dfe9285912f,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/171_Cat translation apps_6aae492a-1390-83e9-bf1b-0b7e2b50facb.md,7617fa24e61d030fadb86316460b5165bbcf95ad4cb77b19d90e90691c343a81,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/171_Cat translation apps_6aae492a-1390-83e9-bf1b-0b7e2b50facb.json,fdc87957496c3a562a76d1bbadb530ecd4b8181f2d14a4bba7edbb1643b1bae1
172,6aae65f5-028c-83ea-9753-f9d2553bec44,Correction request,2026-09-19T10:37:41.795931+00:00,2026-09-19T11:50:05.091101+00:00,gpt-5-6,conversations-001.json,44,43,43,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/172_Correction request_6aae65f5-028c-83ea-9753-f9d2553bec44.md,6b362ffe353273ef0ff2b0a0bf5ef90188dbcc74293fd86df2eb58ebd126a22b,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/172_Correction request_6aae65f5-028c-83ea-9753-f9d2553bec44.md,859cf0a6568fe04eee58a2edb2392b8bf8e710bc665debca643a35bf399d44a0,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/172_Correction request_6aae65f5-028c-83ea-9753-f9d2553bec44.json,c44ffdfc79d9e9204b99a45bea2b8edb913ee952965e61378d4a3884b56901e0
173,6aae7a52-c944-83e9-aa8b-e5c9dca3eb63,Write Chapter One Merge,2026-09-19T12:04:35.252723+00:00,2026-09-19T16:17:19.714896+00:00,gpt-5-6-thinking,conversations-001.json,232,230,231,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/canonical_transcripts/173_Write Chapter One Merge_6aae7a52-c944-83e9-aa8b-e5c9dca3eb63.md,769ec24776932c6dcbe6b4d244d4eff59e3e52ce6ddbb23f7f70834fea5f6e05,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/all_message_nodes/173_Write Chapter One Merge_6aae7a52-c944-83e9-aa8b-e5c9dca3eb63.md,bb4b840e1d35b069503ade74b06905c0190e522ea1a2224057a9534112a734f6,/home/jadedjade/Documents/Reconstructed AI Exports/ChatGPT/raw_conversation_records/173_Write Chapter One Merge_6aae7a52-c944-83e9-aa8b-e5c9dca3eb63.json,6e1d0489628695f6644522a7fd7c106866d019ac55fb78f58129862d778b22b7
